setting,mode,qid,level,qtype,question,gold_answer,gold_ids,retrieved_ids,prediction,raw_generation,parsed_ok,prompt_tokens,decode_tokens,n_corpus,corpus_sha
regime2_a1_baseline_explain,explain,5ab2e3a35542991669774124,hard,bridge,The Pioneer Helmet and the Benty Grange helmet are linked because of which feature?,A simple iron boar crest,8692 46586,46586 8692 14639 54788 53058,Coppergate Helmet,"Sentence 1: The Pioneer Helmet is described as very similar in its basic design to the Coppergate Helmet, which includes the Benty Grange helmet.
Sentence 2: The Pioneer Helmet is associated with the Benty Grange helmet and the Guilden Morden boar from the same period, and descriptions in the poem Beowulf.
Connection: Both the Pioneer Helmet and the Benty Grange helmet share similarities in their basic design and are mentioned in relation to the same cultural and literary references.
Answer: Coppergate Helmet",1,638,106,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5ae692e35542996d980e7c0e,hard,bridge,"What is the birthdate of this King of Italy, claiming thrones of Ethiopia and Albania and father of Princess Yolanda of Savoy?",11 November 1869,47469 63252,63252 47469 47379 47378 4440,1 June 1901,"Sentence 1: Victor Emmanuel III of Italy was the King of Italy from 29 July 1900 until his abdication on 9 May 1946.
Sentence 2: Princess Yolanda of Savoy was the eldest daughter of King Victor Emmanuel III of Italy and his wife Queen Elena of Montenegro.
Connection: Victor Emmanuel III, the King of Italy, had Princess Yolanda as his daughter.
Answer: 1 June 1901",1,908,100,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5a876cd55542993e715abf36,hard,bridge,Kim Jong-hyun's first studio album was distributed by whom?,KT Music,32752 52795,32752 32753 52795 25143 48495,KT Music,"Sentence 1: She Is (Hangul: 좋아 ; RR: ""Joh ah "" ""good"") is the first studio album by South Korean singer-songwriter Jonghyun, released on May 24, 2016 by S.M. Entertainment and distributed by KT Music.
Answer: KT Music",1,905,64,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5ab9ba6855429970cfb8eb87,hard,bridge,"Which novel by the author of ""Armada"" will adapted as a feature film by Steven Spielberg?",Ready Player One,6523 19716,6523 44631 19716 49504 48291,Ready Player One,"Sentence 1: [1] states that Armada is a science fiction novel by Ernest Cline.
Sentence 2: [3] mentions that Ernest Cline is mostly famous for his novels ""Ready Player One"" and ""Armada"".
Connecting these: Ernest Cline wrote both ""Armada"" and ""Ready Player One"".
Answer: Ready Player One",1,773,72,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5ae446175542995ad6573d1f,hard,bridge,Who had a perfect game against The Ignitor's team in 1998?,David Wells,1148 45613,1140 1149 1155 51568 1148,Sandy Koufax,"Sentence 1: Sandy Koufax of the Los Angeles Dodgers pitched a perfect game in the National League against the Chicago Cubs at Dodger Stadium on September 9, 1965.
Answer: Sandy Koufax",1,1043,44,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5a77846f5542995d83181187,hard,bridge,Which 50th Congressional District representative was Brent Roger Wilkes connected to in a scandal?,Duke Cunningham,10407 18074,10407 31171 25196 39781 56810,Harold Ford Jr.,"[1] states that Brent Roger Wilkes was involved in the Duke Cunningham defense contracting scandal. This involves the 9th Congressional District, centered in Memphis.
Connecting the useful passages:
[3] provides information about Harold Ford Jr., who represented the 9th Congressional District from 1997 to 2007. Given that Wilkes was involved in a scandal related to the 9th Congressional District, it can be inferred that he was connected to Harold Ford Jr.'s district.
Answer: Harold Ford Jr.",1,1009,108,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5ae4e29855429908b63264a9,hard,bridge,Where does the team that Flavio de Jesús Santos plays for play home games?,city of Culiacán,17685 21224,21224 7009 31629 42698 15737,Wanda Metropolitano,"[1] states that Flavio de Jesús Santos plays for Dorados de Sinaloa in the Ascenso MX.
[5] mentions Daniel Flumignan previously played for Boa Esporte Clube in Brazil.
Connecting these useful passages:
Boa Esporte Clube is a Brazilian club, so it's likely that Dorados de Sinaloa, where Flavio de Jesús Santos plays, also plays in Brazil.
Answer: Wanda Metropolitano",1,663,96,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5abd0b6b5542996e802b46b4,hard,bridge,Finally includes the song that peaked at what on the US Hot 100,number five,20976 20977,20977 20976 10844 35865 55038,number five,"Sentence 1: Finally is the debut album by American singer CeCe Peniston, released on January 28, 1992 by A&M Records.
Sentence 2: ""Finally"" became Peniston's first (and biggest) hit song, peaking at number five on the US Hot 100 in January 1992.
Chain of reasoning: The album ""Finally"" by CeCe Peniston contains the song ""Finally"" which peaked at number five on the US Hot 100.
Answer: number five",1,1292,112,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5a88d7fc5542993b751ca879,hard,bridge,Futbolita has interviewed what Spanish Professional footballer who plays as a striker for New York City FC?,David Villa,16277 22294,16277 22294 20818 50399 15058,David Villa,"Sentence 1: [1] states that David Villa is a Spanish professional footballer who plays as a striker for New York City FC.
Sentence 2: [2] mentions Futbolita has interviewed world-renowned sports personalities, including David Villa.
Chain of reasoning: David Villa is identified as a Spanish professional footballer who plays as a striker for New York City FC in Passage [1]. Passage [2] confirms that Futbolita has interviewed David Villa.
Answer: David Villa",1,672,98,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5ab850795542990e739ec8bd,hard,bridge,Erskine Academy is located in a village in what county?,"Kennebec County, Maine",19774 54136,19774 63377 28228 22476 51911,South China,"Sentence 1: Erskine Academy is a private high school located in South China, Maine that serves eight surrounding towns.
Answer: South China",1,786,29,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5a85cd295542997175ce202b,hard,bridge,Who was the military commander of the last active ruler of the Ptolemaic Kingdom of Egypt?,Athenion,6969 13832,47725 47723 13832 47724 14539,Ptolemy I Soter,"[1] states that the Ptolemaic dynasty ruled the Ptolemaic Kingdom in Egypt during the Hellenistic period.
[2] provides that the Ptolemaic Kingdom was ruled by the Ptolemaic dynasty starting with Ptolemy I Soter.
[4] mentions that the Ptolemaic army was the army of the Ptolemaic Macedonian kings ruling Egypt from 305 to 30 BC.
Connecting these:
The Ptolemaic dynasty ruled Egypt, and their kings commanded the Ptolemaic army.
Answer: Ptolemy I Soter",1,913,133,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5a875cd65542996e4f30879d,hard,bridge,"What kind of producer is the person who helped created ""The Spiderwick Cronicles"" with Holly Black?",motion picture producer,26466 61048,26466 59609 59608 51334 29071,Sam Raimi,"[1] states Holly Black and Tony DiTerlizzi created ""The Spiderwick Chronicles"".
[2] mentions Holly Black and Tony DiTerlizzi as the creators of ""The Spiderwick Chronicles"".
[3] confirms Holly Black and Tony DiTerlizzi are the authors of ""The Spiderwick Chronicles"".
Connecting these, we see Holly Black and Tony DiTerlizzi co-created ""The Spiderwick Chronicles"".
Answer: Sam Raimi",1,962,94,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5a7790ed5542992a6e59defb,hard,comparison,Name three common things that are used in playing Monopoly and King of Tokyo?,"dice, cards, and boards",32839 40709,32839 40709 40710 61465 32849,"rolling dice, determining a common bond, custom dice","[1] states that King of Tokyo uses custom dice, cards, and boards.
[2] states that Monopoly involves rolling two six-sided dice to move around the game-board.
[4] states that TriBond requires players to determine a common bond between three subjects.
Connecting these:
King of Tokyo uses custom dice, Monopoly involves rolling dice, and TriBond requires determining a common bond between three subjects.
Answer: rolling dice, determining a common bond, custom dice",1,722,95,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5ae3e2455542994393b9e78c,hard,comparison,Scout Tufankjian and Daron Malakian are both what?,Armenian–American,15936 52068,52068 15936 63031 48724 63217,Armenian-American,"Sentence 1: Scout Tufankjian is an Armenian-American photojournalist and author.
Sentence 2: Daron Malakian is an Armenian-American singer-songwriter, multi-instrumentalist, and record producer.
Connection: Both Scout Tufankjian and Daron Malakian are Armenian-American individuals.
Answer: Armenian-American",1,863,68,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5a7716ee55429937353601cc,hard,bridge,What US Airways pilot famously made an emergency landing on the Hudson River and went on to become an Aviation and Safety Expert for CBS News?,"Chesley Burnett ""Sully"" Sullenberger III",12890 55767,12890 62111 26097 11184 29945,Chesley Sullenberger,"Sentence 1: [1] Chesley Sullenberger is described as an American retired airline captain celebrated for the January 15, 2009 water landing of US Airways Flight 1549 in the Hudson River off Manhattan.
Answer: Chesley Sullenberger
Sentence 2: [1] mentions Sullenberger retired from US Airways after 30 years as a commercial pilot on March 3, 2010, and [4] states he was hired by CBS News as an Aviation and Safety Expert in May of the following year.
Connection: Sullenberger, who made the famous Hudson River landing, later became an Aviation and Safety Expert for CBS News.
Answer: Chesley Sullenberger",1,761,150,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5ab9988b554299131ca4238e,hard,bridge,"Who is the American actress that stars in the movie ""Innocesnce"" and is best known for her role as Alexandra Cabot in a long-running NBC series?",Stephanie Caroline March,28025 55113,55113 14604 11940 18977 63424,Stephanie March,"Sentence 1: Stephanie March is an American actress born in 1974, known for her role as Alexandra Cabot in the long-running NBC series ""Conviction"".
Sentence 2: Stephanie March played Alexandra Cabot in ""Conviction"", which aired on NBC from 2006 to 2010.
Answer: Stephanie March",1,789,72,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5ae780a55542997b22f6a79f,hard,bridge,What was the fort renamed in which the English abandoned to move to a fort located atop State Street Hill?,Fort Albany,21545 21560,21545 16807 54840 19710 21564,Fort Frederick,"[1] states that Fort Frederick was built on State Street Hill in Albany, New York. [4] mentions Ermine Street, a Roman road in England, but does not mention any abandonment of forts. [5] discusses Fort Sekondi, which was destroyed and rebuilt, but does not specify an abandonment to a hilltop fort. Therefore, the relevant information is in [1].
[1] provides the context of Fort Frederick being built on State Street Hill in Albany, New York, while [5] discusses Fort Sekondi, which was destroyed and rebuilt. However, neither directly addresses the abandonment of one fort to build another on a hilltop.
Answer: Fort Frederick",1,908,138,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5a8dd5f955429917b4a5bcc7,hard,bridge,"Other than racing, what sport does the 1998 champion of the Toyota GRand Prix practice?",paracyclist,1157 4644,39959 1157 39724 61255 1738,driver management,"Sentence 1: Mika Häkkinen was the 1998 champion of the Toyota Grand Prix of Long Beach.
Sentence 2: Häkkinen currently works in driver management and is a brand ambassador for various companies.
Answer: driver management",1,861,53,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5abe9c1a5542993f32c2a183,hard,bridge,Who was a species of Alerce tree native to the Andes mountains named after?,Robert FitzRoy,4585 21154,19281 4585 5574 21154 43759,Robert FitzRoy,"[4] Fitzroya is a monotypic genus in the cypress family. The single living species, Fitzroya cupressoides, is a tall, long-lived conifer native to the Andes mountains of southern Chile and Argentina, where it is an important member of the Valdivian temperate rain forests. Common names include alerce (""larch"" in Spanish), lahuán (Spanish, from the Mapuche Native American name ""lawal""), and Patagonian cypress. Fitzroya was named in honour of Robert FitzRoy.
Answer: Robert FitzRoy",1,753,120,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5a8f73455542997ba9cb3269,hard,bridge,At which public research university founded in 1881 Ralph Fielding served as the head football coach?,University of Texas at Austin,48377 62667,62672 62667 62623 62618 62596,University of Texas at Austin,"[2] The University of Texas at Austin (UT, UT Austin, or Texas) is a public research university and the flagship institution of the University of Texas System. Founded in 1881 as ""The University of Texas,"" its campus is located in Austin, Texas, approximately 1 mile (1.6 km) from the Texas State Capitol.
[2] The institution has the nation's eighth-largest single-campus enrollment, with over 50,000 undergraduate and graduate students and over 24,000 faculty and staff.
Answer: University of Texas at Austin",1,840,121,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
